,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
29,4,serve,earned,Spike,us,14 -- 4
30,4,serve,in_rally,2-Serve,none,14 -- 4
30,4,serve,errors,Block,them,14 -- 5
31,4,receive,in_rally,2-Pass,none,14 -- 5
31,4,receive,earned,Spike,us,15 -- 5
32,5,serve,earned,Ace,us,16 -- 5
33,5,serve,in_rally,2-Serve,none,16 -- 5
34,5,serve,in_rally,Dig,none,16 -- 5
34,5,serve,errors,Whose Ball?,us,17 -- 5
35,5,serve,in_rally,3-Serve,none,17 -- 5
35,5,serve,faults,Net,us,18 -- 5
36,5,serve,earned,Ace,us,19 -- 5
undefined,5,serve,timeout,them 2,undefined,undefined
36,5,serve,errors,Serve,them,19 -- 6
37,5,receive,in_rally,2-Pass,none,19 -- 6
37,5,receive,errors,Set,them,19 -- 7
38,5,receive,in_rally,3-Pass,none,19 -- 7
38,5,receive,earned,Spike,us,20 -- 7
39,6,serve,earned,Spike,us,21 -- 7
40,6,serve,in_rally,3-Serve,none,21 -- 7
41,6,serve,in_rally,2-FB Pass,none,21 -- 7
42,6,serve,in_rally,Hit Still In Play,none,21 -- 7
42,6,serve,faults,Ball Handling,us,22 -- 7
43,6,serve,in_rally,3-Serve,none,22 -- 7
44,6,serve,in_rally,3-FB Pass,none,22 -- 7
44,6,serve,earned,Spike,us,23 -- 7
45,6,serve,in_rally,Dig,none,23 -- 7
45,6,serve,errors,Spike,them,23 -- 8
46,6,receive,errors,Serve,us,24 -- 8
47,1,serve,in_rally,3-Serve,none,24 -- 8
47,1,serve,errors,Whose Ball?,us,25 -- 8
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,1,serve,earned,Ace,us,1 -- 0
2,1,serve,in_rally,3-Serve,none,1 -- 0
2,1,serve,errors,Whose Ball?,us,2 -- 0
3,1,serve,in_rally,2-Serve,none,2 -- 0
3,1,serve,errors,Spike,us,3 -- 0
4,1,serve,earned,Spike,us,4 -- 0
5,1,serve,in_rally,2-Serve,none,4 -- 0
5,1,serve,errors,Whose Ball?,us,5 -- 0
6,1,serve,earned,Ace,us,6 -- 0
7,1,serve,in_rally,2-Serve,none,6 -- 0
8,1,serve,in_rally,Dig,none,6 -- 0
9,1,serve,in_rally,Hit Still In Play,none,6 -- 0
10,1,serve,in_rally,Blocks Still In Play,none,6 -- 0
11,1,serve,in_rally,Dig,none,6 -- 0
12,1,serve,in_rally,Hit Still In Play,none,6 -- 0
13,1,serve,in_rally,3-FB Pass,none,6 -- 0
13,1,serve,earned,Spike,us,7 -- 0
14,1,serve,errors,Serve,them,7 -- 1
15,1,receive,errors,Serve,us,8 -- 1
16,2,serve,in_rally,3-Serve,none,8 -- 1
17,2,serve,in_rally,2-FB Pass,none,8 -- 1
18,2,serve,in_rally,Hit Still In Play,none,8 -- 1
18,2,serve,earned,Spike,us,9 -- 1
19,2,serve,errors,Serve,them,9 -- 2
20,2,receive,in_rally,3-Pass,none,9 -- 2
21,2,receive,in_rally,Dig,none,9 -- 2
22,2,receive,in_rally,Hit Still In Play,none,9 -- 2
23,2,receive,in_rally,Dig,none,9 -- 2
23,2,receive,errors,Spike,them,9 -- 3
24,2,receive,in_rally,2-Pass,none,9 -- 3
24,2,receive,earned,Spike,us,10 -- 3
25,3,serve,in_rally,1-Serve,none,10 -- 3
26,3,serve,in_rally,Over Pass in Play,none,10 -- 3
27,3,serve,in_rally,2-FB Pass,none,10 -- 3
27,3,serve,errors,Spike,them,10 -- 4
28,3,receive,in_rally,1-Pass,none,10 -- 4
28,3,receive,faults,Ball Handling,them,10 -- 5
29,3,receive,in_rally,3-Pass,none,10 -- 5
30,3,receive,in_rally,Hit Still In Play,none,10 -- 5
31,3,receive,in_rally,3-FB Pass,none,10 -- 5
31,3,receive,earned,Tip,us,11 -- 5
32,4,serve,in_rally,2-Serve,none,11 -- 5
32,4,serve,errors,Spike,us,12 -- 5
33,4,serve,errors,Serve,them,12 -- 6
34,4,receive,in_rally,2-Pass,none,12 -- 6
34,4,receive,earned,Spike,us,13 -- 6
35,5,serve,in_rally,2-Serve,none,13 -- 6
35,5,serve,earned,Tip,us,14 -- 6
36,5,serve,in_rally,1-Serve,none,14 -- 6
36,5,serve,faults,Ball Handling,us,15 -- 6
37,5,serve,in_rally,2-Serve,none,15 -- 6
38,5,serve,in_rally,3-FB Pass,none,15 -- 6
38,5,serve,earned,Spike,us,16 -- 6
39,5,serve,in_rally,2-Serve,none,16 -- 6
40,5,serve,in_rally,Hit Still In Play,none,16 -- 6
41,5,serve,in_rally,Dig,none,16 -- 6
41,5,serve,errors,Spike,them,16 -- 7
42,5,receive,errors,Serve,us,17 -- 7
43,6,serve,errors,Serve,them,17 -- 8
44,6,receive,errors,Serve,us,18 -- 8
45,1,serve,in_rally,2-Serve,none,18 -- 8
46,1,serve,in_rally,2-FB Pass,none,18 -- 8
46,1,serve,earned,Spike,us,19 -- 8
47,1,serve,earned,Ace,us,20 -- 8
48,1,serve,in_rally,2-Serve,none,20 -- 8
49,1,serve,in_rally,Dig,none,20 -- 8
49,1,serve,earned,Spike,us,21 -- 8
50,1,serve,earned,Ace,us,22 -- 8
undefined,1,serve,timeout,them 1,undefined,undefined
51,1,serve,in_rally,2-Serve,none,22 -- 8
51,1,serve,errors,Dig,them,22 -- 9
52,1,receive,errors,Serve,us,23 -- 9
53,2,serve,in_rally,2-Serve,none,23 -- 9
54,2,serve,in_rally,Dig,none,23 -- 9
55,2,serve,in_rally,Hit Still In Play,none,23 -- 9
56,2,serve,in_rally,Dig,none,23 -- 9
56,2,serve,earned,Spike,us,24 -- 9
57,2,serve,earned,Ace,us,25 -- 9
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,receive,errors,Serve,us,1 -- 0
2,4,serve,errors,Serve,them,1 -- 1
3,4,receive,in_rally,2-Pass,none,1 -- 1
4,4,receive,in_rally,Hit Still In Play,none,1 -- 1
4,4,receive,errors,Spike,us,2 -- 1
5,5,serve,in_rally,1-Serve,none,2 -- 1
5,5,serve,errors,Dig,them,2 -- 2
6,5,receive,errors,Receive,them,2 -- 3
7,5,receive,faults,Out of Rotation,them,2 -- 4
8,5,receive,in_rally,2-Pass,none,2 -- 4
8,5,receive,earned,Spike,us,3 -- 4
9,6,serve,earned,Ace,us,4 -- 4
10,6,serve,errors,Serve,them,4 -- 5
11,6,receive,errors,Serve,us,5 -- 5
12,1,serve,in_rally,2-Serve,none,5 -- 5
12,1,serve,faults,Net,us,6 -- 5
13,1,serve,in_rally,3-Serve,none,6 -- 5
13,1,serve,errors,2nd Ball Return,us,7 -- 5
14,1,serve,in_rally,3-Serve,none,7 -- 5
14,1,serve,errors,Block,them,7 -- 6
15,1,receive,errors,Serve,us,8 -- 6
16,2,serve,errors,Serve,them,8 -- 7
17,2,receive,in_rally,1-Pass,none,8 -- 7
18,2,receive,in_rally,Dig,none,8 -- 7
19,2,receive,in_rally,Hit Still In Play,none,8 -- 7
19,2,receive,errors,Block,them,8 -- 8
20,2,receive,in_rally,3-Pass,none,8 -- 8
21,2,receive,in_rally,Hit Still In Play,none,8 -- 8
21,2,receive,earned,Spike,us,9 -- 8
22,3,serve,in_rally,1-Serve,none,9 -- 8
23,3,serve,in_rally,Dig,none,9 -- 8
24,3,serve,in_rally,Hit Still In Play,none,9 -- 8
25,3,serve,in_rally,Blocks Still In Play,none,9 -- 8
25,3,serve,errors,Dig,them,9 -- 9
26,3,receive,errors,Serve,us,10 -- 9
undefined,3,receive,timeout,them 1,undefined,undefined
26,4,serve,earned,Ace,us,11 -- 9
27,4,serve,in_rally,2-Serve,none,11 -- 9
28,4,serve,in_rally,Dig,none,11 -- 9
29,4,serve,in_rally,Hit Still In Play,none,11 -- 9
30,4,serve,in_rally,Hit Still In Play,none,11 -- 9
30,4,serve,errors,Block,them,11 -- 10
31,4,receive,in_rally,2-Pass,none,11 -- 10
32,4,receive,in_rally,Hit Still In Play,none,11 -- 10
33,4,receive,in_rally,3-FB Pass,none,11 -- 10
33,4,receive,earned,Spike,us,12 -- 10
34,5,serve,errors,Serve,them,12 -- 11
35,5,receive,in_rally,1-Pass,none,12 -- 11
36,5,receive,in_rally,Hit Still In Play,none,12 -- 11
36,5,receive,errors,Block,them,12 -- 12
37,5,receive,in_rally,3-Pass,none,12 -- 12
37,5,receive,earned,Spike,us,13 -- 12
38,6,serve,earned,Ace,us,14 -- 12
39,6,serve,in_rally,2-Serve,none,14 -- 12
40,6,serve,in_rally,Dig,none,14 -- 12
41,6,serve,in_rally,Hit Still In Play,none,14 -- 12
41,6,serve,errors,Spike,us,15 -- 12
42,6,serve,in_rally,2-Serve,none,15 -- 12
43,6,serve,in_rally,Dig,none,15 -- 12
43,6,serve,earned,Spike,us,16 -- 12
44,6,serve,earned,Ace,us,17 -- 12
45,6,serve,in_rally,3-Serve,none,17 -- 12
46,6,serve,in_rally,3-FB Pass,none,17 -- 12
47,6,serve,in_rally,Hit Still In Play,none,17 -- 12
47,6,serve,errors,Whose Ball?,us,18 -- 12
48,6,serve,in_rally,2-Serve,none,18 -- 12
48,6,serve,errors,Spike,us,19 -- 12
undefined,6,serve,timeout,them 2,undefined,undefined
49,6,serve,in_rally,Dig,none,19 -- 12
49,6,serve,earned,Spike,us,20 -- 12
50,6,serve,in_rally,2-Serve,none,20 -- 12
51,6,serve,in_rally,Blocks Still In Play,none,20 -- 12
51,6,serve,errors,Block,them,20 -- 13
52,6,receive,in_rally,2-Pass,none,20 -- 13
53,6,receive,in_rally,Hit Still In Play,none,20 -- 13
54,6,receive,in_rally,Dig,none,20 -- 13
54,6,receive,earned,Spike,us,21 -- 13
55,1,serve,in_rally,3-Serve,none,21 -- 13
56,1,serve,in_rally,Hit Still In Play,none,21 -- 13
57,1,serve,in_rally,Dig,none,21 -- 13
57,1,serve,errors,Block,them,21 -- 14
58,1,receive,in_rally,3-Pass,none,21 -- 14
58,1,receive,earned,Spike,us,22 -- 14
59,2,serve,in_rally,2-Serve,none,22 -- 14
60,2,serve,in_rally,Blocks Still In Play,none,22 -- 14
61,2,serve,in_rally,Blocks Still In Play,none,22 -- 14
62,2,serve,in_rally,Dig,none,22 -- 14
62,2,serve,earned,Tip,us,23 -- 14
63,2,serve,in_rally,2-Serve,none,23 -- 14
64,2,serve,in_rally,Blocks Still In Play,none,23 -- 14
65,2,serve,in_rally,Dig,none,23 -- 14
66,2,serve,in_rally,Hit Still In Play,none,23 -- 14
66,2,serve,earned,Spike,us,24 -- 14
67,2,serve,errors,Serve,them,24 -- 15
68,2,receive,errors,Serve,us,25 -- 15
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,4,serve,in_rally,3-Serve,none,0 -- 0
1,4,serve,errors,Dig,them,0 -- 1
2,4,receive,errors,Serve,us,1 -- 1
3,5,serve,in_rally,2-Serve,none,1 -- 1
3,5,serve,errors,Tip,us,2 -- 1
4,5,serve,in_rally,1-Serve,none,2 -- 1
5,5,serve,in_rally,3-FB Pass,none,2 -- 1
5,5,serve,earned,Spike,us,3 -- 1
6,5,serve,errors,Block,them,3 -- 2
7,5,receive,in_rally,2-Pass,none,3 -- 2
8,5,receive,in_rally,Hit Still In Play,none,3 -- 2
8,5,receive,faults,Under,us,4 -- 2
9,6,serve,in_rally,1-Serve,none,4 -- 2
9,6,serve,errors,Spike,us,5 -- 2
10,6,serve,in_rally,1-Serve,none,5 -- 2
11,6,serve,in_rally,Dig,none,5 -- 2
11,6,serve,faults,Ball Handling,them,5 -- 3
12,6,receive,in_rally,Over Pass in Play,none,5 -- 3
12,6,receive,errors,Tip,us,6 -- 3
13,1,serve,in_rally,2-Serve,none,6 -- 3
13,1,serve,errors,Spike,us,7 -- 3
14,1,serve,in_rally,2-Serve,none,7 -- 3
15,1,serve,in_rally,Dig,none,7 -- 3
15,1,serve,earned,Spike,us,8 -- 3
16,1,serve,in_rally,3-Serve,none,8 -- 3
16,1,serve,earned,Spike,us,9 -- 3
undefined,1,serve,timeout,them 1,undefined,undefined
17,1,serve,in_rally,2-Serve,none,9 -- 3
18,1,serve,in_rally,Dig,none,9 -- 3
18,1,serve,earned,Tip,us,10 -- 3
19,1,serve,in_rally,3-Serve,none,10 -- 3
19,1,serve,faults,Ball Handling,us,11 -- 3
20,1,serve,in_rally,2-Serve,none,11 -- 3
20,1,serve,errors,Spike,us,12 -- 3
21,1,serve,earned,Ace,us,13 -- 3
22,1,serve,errors,Serve,them,13 -- 4
23,1,receive,in_rally,3-Pass,none,13 -- 4
23,1,receive,faults,Net,them,13 -- 5
24,1,receive,errors,Receive,them,13 -- 6
25,1,receive,in_rally,2-Pass,none,13 -- 6
26,1,receive,in_rally,Hit Still In Play,none,13 -- 6
27,1,receive,in_rally,Dig,none,13 -- 6
27,1,receive,errors,Spike,them,13 -- 7
28,1,receive,in_rally,1-Pass,none,13 -- 7
29,1,receive,in_rally,Dig,none,13 -- 7
29,1,receive,errors,Down Ball Hit,us,14 -- 7
30,2,serve,in_rally,1-Serve,none,14 -- 7
30,2,serve,errors,Spike,us,15 -- 7
31,2,serve,in_rally,2-Serve,none,15 -- 7
32,2,serve,in_rally,Dig,none,15 -- 7
32,2,serve,earned,Spike,us,16 -- 7
33,2,serve,in_rally,2-Serve,none,16 -- 7
33,2,serve,faults,Ball Handling,us,17 -- 7
34,2,serve,errors,Serve,them,17 -- 8
35,2,receive,errors,Serve,us,18 -- 8
36,3,serve,in_rally,3-Serve,none,18 -- 8
37,3,serve,in_rally,Dig,none,18 -- 8
37,3,serve,errors,Spike,them,18 -- 9
38,3,receive,in_rally,3-Pass,none,18 -- 9
39,3,receive,in_rally,Hit Still In Play,none,18 -- 9
39,3,receive,earned,Tip,us,19 -- 9
40,4,serve,in_rally,3-Serve,none,19 -- 9
40,4,serve,errors,Dig,them,19 -- 10
41,4,receive,in_rally,3-Pass,none,19 -- 10
41,4,receive,earned,Spike,us,20 -- 10
42,5,serve,errors,Serve,them,20 -- 11
43,5,receive,in_rally,3-Pass,none,20 -- 11
44,5,receive,in_rally,Hit Still In Play,none,20 -- 11
45,5,receive,in_rally,Dig,none,20 -- 11
46,5,receive,in_rally,Hit Still In Play,none,20 -- 11
46,5,receive,errors,Whose Ball?,us,21 -- 11
47,6,serve,in_rally,1-Serve,none,21 -- 11
48,6,serve,in_rally,Blocks Still In Play,none,21 -- 11
49,6,serve,in_rally,Blocks Still In Play,none,21 -- 11
49,6,serve,errors,Tip,them,21 -- 12
50,6,receive,errors,Serve,us,22 -- 12
51,1,serve,earned,Ace,us,23 -- 12
52,1,serve,earned,Ace,us,24 -- 12
53,1,serve,faults,Foot Fault,them,24 -- 13
54,1,receive,in_rally,3-Pass,none,24 -- 13
54,1,receive,earned,Spike,us,25 -- 13
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,receive,in_rally,3-Pass,none,0 -- 0
2,3,receive,in_rally,Hit Still In Play,none,0 -- 0
3,3,receive,in_rally,Dig,none,0 -- 0
4,3,receive,in_rally,Hit Still In Play,none,0 -- 0
4,3,receive,earned,Spike,them,0 -- 1
5,3,receive,in_rally,2-Pass,none,0 -- 1
6,3,receive,in_rally,Hit Still In Play,none,0 -- 1
7,3,receive,in_rally,3-FB Pass,none,0 -- 1
8,3,receive,in_rally,Hit Still In Play,none,0 -- 1
9,3,receive,in_rally,Dig,none,0 -- 1
9,3,receive,earned,Spike,us,1 -- 1
10,4,serve,in_rally,3-Serve,none,1 -- 1
11,4,serve,in_rally,2-FB Pass,none,1 -- 1
11,4,serve,earned,Spike,us,2 -- 1
12,4,serve,in_rally,3-Serve,none,2 -- 1
13,4,serve,in_rally,3-FB Pass,none,2 -- 1
13,4,serve,earned,Spike,us,3 -- 1
14,4,serve,in_rally,3-Serve,none,3 -- 1
14,4,serve,earned,Spike,them,3 -- 2
15,4,receive,errors,Serve,us,4 -- 2
16,5,serve,in_rally,2-Serve,none,4 -- 2
17,5,serve,in_rally,Dig,none,4 -- 2
17,5,serve,earned,Spike,us,5 -- 2
18,5,serve,errors,Serve,them,5 -- 3
19,5,receive,in_rally,Over Pass in Play,none,5 -- 3
20,5,receive,in_rally,Blocks Still In Play,none,5 -- 3
20,5,receive,errors,Block,them,5 -- 4
21,5,receive,in_rally,3-Pass,none,5 -- 4
21,5,receive,earned,Spike,us,6 -- 4
22,6,serve,in_rally,2-Serve,none,6 -- 4
22,6,serve,earned,Block,us,7 -- 4
23,6,serve,in_rally,3-Serve,none,7 -- 4
23,6,serve,errors,Tip,us,8 -- 4
24,6,serve,in_rally,2-Serve,none,8 -- 4
25,6,serve,in_rally,Dig,none,8 -- 4
26,6,serve,in_rally,Hit Still In Play,none,8 -- 4
26,6,serve,earned,Spike,us,9 -- 4
27,6,serve,in_rally,2-Serve,none,9 -- 4
27,6,serve,errors,Dig,them,9 -- 5
28,6,receive,errors,Serve,us,10 -- 5
29,1,serve,in_rally,2-Serve,none,10 -- 5
29,1,serve,earned,Tip,them,10 -- 6
30,1,receive,in_rally,3-Pass,none,10 -- 6
30,1,receive,errors,Spike,them,10 -- 7
31,1,receive,in_rally,3-Pass,none,10 -- 7
31,1,receive,earned,Spike,us,11 -- 7
32,2,serve,in_rally,3-Serve,none,11 -- 7
32,2,serve,earned,Block,us,12 -- 7
33,2,serve,errors,Serve,them,12 -- 8
34,2,receive,in_rally,3-Pass,none,12 -- 8
34,2,receive,earned,Spike,us,13 -- 8
35,3,serve,in_rally,1-Serve,none,13 -- 8
36,3,serve,in_rally,Dig,none,13 -- 8
37,3,serve,in_rally,Hit Still In Play,none,13 -- 8
38,3,serve,in_rally,Dig,none,13 -- 8
38,3,serve,errors,Spike,them,13 -- 9
39,3,receive,in_rally,2-Pass,none,13 -- 9
40,3,receive,in_rally,Hit Still In Play,none,13 -- 9
41,3,receive,in_rally,Dig,none,13 -- 9
41,3,receive,earned,Spike,them,13 -- 10
42,3,receive,in_rally,3-Pass,none,13 -- 10
43,3,receive,in_rally,Hit Still In Play,none,13 -- 10
44,3,receive,in_rally,Blocks Still In Play,none,13 -- 10
45,3,receive,in_rally,Dig,none,13 -- 10
45,3,receive,faults,Ball Handling,them,13 -- 11
46,3,receive,in_rally,2-Pass,none,13 -- 11
47,3,receive,in_rally,Hit Still In Play,none,13 -- 11
48,3,receive,in_rally,Dig,none,13 -- 11
49,3,receive,in_rally,Hit Still In Play,none,13 -- 11
50,3,receive,in_rally,Blocks Still In Play,none,13 -- 11
50,3,receive,errors,Spike,us,14 -- 11
51,4,serve,errors,Serve,them,14 -- 12
52,4,receive,in_rally,2-Pass,none,14 -- 12
53,4,receive,in_rally,Hit Still In Play,none,14 -- 12
54,4,receive,in_rally,3-FB Pass,none,14 -- 12
54,4,receive,earned,Spike,us,15 -- 12
55,5,serve,in_rally,2-Serve,none,15 -- 12
55,5,serve,errors,Spike,us,16 -- 12
56,5,serve,in_rally,3-Serve,none,16 -- 12
56,5,serve,errors,Spike,us,17 -- 12
undefined,5,serve,timeout,them 1,undefined,undefined
57,5,serve,in_rally,Dig,none,17 -- 12
58,5,serve,in_rally,Hit Still In Play,none,17 -- 12
58,5,serve,errors,Dig,them,17 -- 13
59,5,receive,in_rally,2-Pass,none,17 -- 13
59,5,receive,earned,Spike,us,18 -- 13
60,6,serve,in_rally,3-Serve,none,18 -- 13
61,6,serve,in_rally,Dig,none,18 -- 13
61,6,serve,errors,Spike,them,18 -- 14
62,6,receive,in_rally,3-Pass,none,18 -- 14
62,6,receive,earned,Spike,us,19 -- 14
63,1,serve,errors,Serve,them,19 -- 15
64,1,receive,in_rally,1-Pass,none,19 -- 15
65,1,receive,in_rally,Hit Still In Play,none,19 -- 15
66,1,receive,in_rally,Dig,none,19 -- 15
67,1,receive,in_rally,Hit Still In Play,none,19 -- 15
67,1,receive,earned,Dump,us,20 -- 15
68,2,serve,errors,Serve,them,20 -- 16
69,2,receive,in_rally,2-Pass,none,20 -- 16
69,2,receive,earned,Spike,us,21 -- 16
70,3,serve,errors,Serve,them,21 -- 17
71,3,receive,in_rally,2-Pass,none,21 -- 17
71,3,receive,faults,Under,them,21 -- 18
72,3,receive,errors,Receive,them,21 -- 19
73,3,receive,in_rally,3-Pass,none,21 -- 19
73,3,receive,errors,Spike,them,21 -- 20
undefined,3,receive,timeout,us 1,undefined,undefined
74,3,receive,in_rally,2-Pass,none,21 -- 20
74,3,receive,earned,Spike,us,22 -- 20
75,4,serve,in_rally,2-Serve,none,22 -- 20
75,4,serve,errors,Dig,them,22 -- 21
76,4,receive,in_rally,3-Pass,none,22 -- 21
77,4,receive,in_rally,Hit Still In Play,none,22 -- 21
78,4,receive,in_rally,Dig,none,22 -- 21
79,4,receive,in_rally,Dig,none,22 -- 21
79,4,receive,errors,3rd Ball Return,them,22 -- 22
80,4,receive,in_rally,Over Pass in Play,none,22 -- 22
81,4,receive,in_rally,Hit Still In Play,none,22 -- 22
82,4,receive,in_rally,Dig,none,22 -- 22
82,4,receive,earned,Spike,them,22 -- 23
83,4,receive,in_rally,3-Pass,none,22 -- 23
83,4,receive,earned,Spike,us,23 -- 23
84,5,serve,in_rally,3-Serve,none,23 -- 23
85,5,serve,in_rally,Blocks Still In Play,none,23 -- 23
85,5,serve,earned,Spike,them,23 -- 24
86,5,receive,in_rally,3-Pass,none,23 -- 24
87,5,receive,in_rally,Hit Still In Play,none,23 -- 24
88,5,receive,in_rally,Blocks Still In Play,none,23 -- 24
88,5,receive,errors,Block,them,23 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,serve,in_rally,1-Serve,none,0 -- 0
1,3,serve,earned,Spike,them,0 -- 1
2,3,receive,in_rally,3-Pass,none,0 -- 1
2,3,receive,errors,Spike,them,0 -- 2
3,3,receive,in_rally,3-Pass,none,0 -- 2
4,3,receive,in_rally,Hit Still In Play,none,0 -- 2
5,3,receive,in_rally,Blocks Still In Play,none,0 -- 2
6,3,receive,in_rally,Blocks Still In Play,none,0 -- 2
7,3,receive,in_rally,Dig,none,0 -- 2
7,3,receive,errors,Spike,them,0 -- 3
8,3,receive,in_rally,3-Pass,none,0 -- 3
8,3,receive,earned,Spike,us,1 -- 3
9,4,serve,in_rally,2-Serve,none,1 -- 3
9,4,serve,earned,Spike,them,1 -- 4
10,4,receive,errors,Serve,us,2 -- 4
11,5,serve,in_rally,1-Serve,none,2 -- 4
12,5,serve,in_rally,Dig,none,2 -- 4
13,5,serve,in_rally,Hit Still In Play,none,2 -- 4
14,5,serve,in_rally,Dig,none,2 -- 4
14,5,serve,earned,Spike,them,2 -- 5
15,5,receive,in_rally,2-Pass,none,2 -- 5
16,5,receive,in_rally,Hit Still In Play,none,2 -- 5
17,5,receive,in_rally,Dig,none,2 -- 5
17,5,receive,earned,Spike,us,3 -- 5
18,6,serve,in_rally,2-Serve,none,3 -- 5
19,6,serve,in_rally,Blocks Still In Play,none,3 -- 5
20,6,serve,in_rally,Dig,none,3 -- 5
21,6,serve,in_rally,Hit Still In Play,none,3 -- 5
21,6,serve,errors,Dig,them,3 -- 6
22,6,receive,in_rally,1-Pass,none,3 -- 6
22,6,receive,faults,Net,us,4 -- 6
23,1,serve,in_rally,2-Serve,none,4 -- 6
23,1,serve,errors,Spike,us,5 -- 6
24,1,serve,errors,Serve,them,5 -- 7
25,1,receive,in_rally,1-Pass,none,5 -- 7
25,1,receive,earned,Spike,them,5 -- 8
26,1,receive,in_rally,3-Pass,none,5 -- 8
26,1,receive,earned,Spike,us,6 -- 8
27,2,serve,in_rally,2-Serve,none,6 -- 8
27,2,serve,earned,Block,us,7 -- 8
28,2,serve,in_rally,1-Serve,none,7 -- 8
29,2,serve,in_rally,Dig,none,7 -- 8
29,2,serve,faults,Ball Handling,them,7 -- 9
30,2,receive,in_rally,2-Pass,none,7 -- 9
31,2,receive,in_rally,Hit Still In Play,none,7 -- 9
31,2,receive,faults,Under,them,7 -- 10
32,2,receive,in_rally,1-Pass,none,7 -- 10
33,2,receive,in_rally,Hit Still In Play,none,7 -- 10
33,2,receive,earned,Tip,them,7 -- 11
34,2,receive,in_rally,1-Pass,none,7 -- 11
34,2,receive,earned,Spike,them,7 -- 12
35,2,receive,in_rally,3-Pass,none,7 -- 12
35,2,receive,earned,Spike,us,8 -- 12
36,3,serve,in_rally,2-Serve,none,8 -- 12
37,3,serve,in_rally,Dig,none,8 -- 12
37,3,serve,errors,Spike,them,8 -- 13
38,3,receive,in_rally,3-Pass,none,8 -- 13
39,3,receive,in_rally,Dig,none,8 -- 13
40,3,receive,in_rally,Blocks Still In Play,none,8 -- 13
40,3,receive,errors,Dig,them,8 -- 14
41,3,receive,in_rally,3-Pass,none,8 -- 14
41,3,receive,earned,Spike,us,9 -- 14
42,4,serve,in_rally,2-Serve,none,9 -- 14
43,4,serve,in_rally,Dig,none,9 -- 14
44,4,serve,in_rally,Dig,none,9 -- 14
44,4,serve,errors,Set,them,9 -- 15
45,4,receive,in_rally,3-Pass,none,9 -- 15
45,4,receive,earned,Spike,us,10 -- 15
46,5,serve,in_rally,3-Serve,none,10 -- 15
46,5,serve,errors,Spike,us,11 -- 15
47,5,serve,in_rally,3-Serve,none,11 -- 15
47,5,serve,errors,Spike,us,12 -- 15
48,5,serve,in_rally,3-Serve,none,12 -- 15
48,5,serve,errors,Whose Ball?,us,13 -- 15
49,5,serve,in_rally,2-Serve,none,13 -- 15
49,5,serve,errors,Block,them,13 -- 16
50,5,receive,errors,Serve,us,14 -- 16
51,6,serve,earned,Ace,us,15 -- 16
52,6,serve,errors,Serve,them,15 -- 17
53,6,receive,in_rally,1-Pass,none,15 -- 17
53,6,receive,earned,Spike,us,16 -- 17
54,1,serve,in_rally,3-Serve,none,16 -- 17
55,1,serve,in_rally,Dig,none,16 -- 17
56,1,serve,in_rally,Hit Still In Play,none,16 -- 17
57,1,serve,in_rally,Dig,none,16 -- 17
57,1,serve,earned,Tip,us,17 -- 17
58,1,serve,in_rally,2-Serve,none,17 -- 17
58,1,serve,errors,Tip,us,18 -- 17
undefined,1,serve,timeout,them 1,undefined,undefined
59,1,serve,in_rally,3-Serve,none,18 -- 17
59,1,serve,earned,Spike,them,18 -- 18
60,1,receive,in_rally,3-Pass,none,18 -- 18
60,1,receive,earned,Tip,us,19 -- 18
61,2,serve,in_rally,3-Serve,none,19 -- 18
62,2,serve,in_rally,Blocks Still In Play,none,19 -- 18
63,2,serve,in_rally,Hit Still In Play,none,19 -- 18
64,2,serve,in_rally,Dig,none,19 -- 18
64,2,serve,errors,Whose Ball?,them,19 -- 19
65,2,receive,in_rally,1-Pass,none,19 -- 19
66,2,receive,in_rally,Hit Still In Play,none,19 -- 19
66,2,receive,errors,Spike,us,20 -- 19
67,3,serve,in_rally,2-Serve,none,20 -- 19
67,3,serve,earned,Spike,them,20 -- 20
68,3,receive,in_rally,1-Pass,none,20 -- 20
69,3,receive,in_rally,Dig,none,20 -- 20
69,3,receive,errors,Dig,them,20 -- 21
70,3,receive,in_rally,3-Pass,none,20 -- 21
70,3,receive,faults,Net,us,21 -- 21
71,4,serve,in_rally,2-Serve,none,21 -- 21
72,4,serve,in_rally,3-FB Pass,none,21 -- 21
